"DATE & TIME","USER NAME","EVENT","TARGET NAME","PROJECT NAME"
"2025-12-03T18:52:47.993Z","jim_domino","Launch Job","","CDISC01_CSR"
"2025-12-03T18:52:47.989Z","jim_domino","Start Run","","CDISC01_CSR"
"2025-12-03T18:52:47.838Z","jim_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T18:52:47.693Z","jim_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T18:52:14.349Z","jim_domino","Synchronize working directory","","CDISC01_CSR"
"2025-12-03T18:49:46.391Z","jim_domino","Launch Job","","CDISC01_CSR"
"2025-12-03T18:49:46.387Z","jim_domino","Start Run","","CDISC01_CSR"
"2025-12-03T18:49:46.279Z","jim_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T18:49:46.171Z","jim_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T18:49:20.595Z","jim_domino","Set Environment Variable","SNAPSHOT_TAG","CDISC01_CSR"
"2025-12-03T18:48:54.668Z","jim_domino","Synchronize working directory","","CDISC01_CSR"
"2025-12-03T18:46:19.393Z","jim_domino","Start a Workspace Session","jim_domino's SAS session","CDISC01_CSR"
"2025-12-03T18:46:19.385Z","jim_domino","Start Run","","CDISC01_CSR"
"2025-12-03T18:46:19.258Z","jim_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T18:46:19.139Z","jim_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T18:45:55.893Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T18:45:10.165Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T18:42:43.075Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T18:42:23.822Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T18:41:24.033Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T17:52:08.291Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T17:01:15.540Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T16:29:49.715Z","jim_domino","Start a Workspace Session","jim_domino's JupyterLab session","CDISC01_SDTM"
"2025-12-03T16:29:49.709Z","jim_domino","Start Run","","CDISC01_SDTM"
"2025-12-03T16:29:49.672Z","jim_domino","Mount NetApp-backed Volumes to Execution","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-03T16:29:49.582Z","jim_domino","Mount External Data Volumes to Execution","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-03T16:29:49.444Z","jim_domino","Update Workspace","jim_domino's JupyterLab session","CDISC01_SDTM"
"2025-12-03T16:29:45.479Z","jim_domino","Stop a Workspace Session","jim_domino's JupyterLab session","CDISC01_SDTM"
"2025-12-03T16:29:41.780Z","jim_domino","Start a Workspace Session","jim_domino's JupyterLab session","CDISC01_SDTM"
"2025-12-03T16:29:41.771Z","jim_domino","Start Run","","CDISC01_SDTM"
"2025-12-03T16:29:41.729Z","jim_domino","Mount External Data Volumes to Execution","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-03T16:16:23.054Z","jim_domino","View Repo File","","CDISC01_SDTM"
"2025-12-03T13:55:06.717Z","jim_domino","Launch Job","","CDISC01_CSR"
"2025-12-03T13:55:06.713Z","jim_domino","Start Run","","CDISC01_CSR"
"2025-12-03T13:55:06.634Z","jim_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T13:55:06.516Z","jim_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-03T13:54:26.977Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-03T13:49:47.978Z","jim_domino","View Repo File","","CDISC01_SDTM"
"2025-12-03T13:49:40.486Z","jim_domino","View Repo File","","CDISC01_SDTM"
"2025-12-03T13:44:06.753Z","jim_domino","View Repo File","","CDISC01_CSR"
"2025-12-02T22:42:53.539Z","agnes_domino","Add Tags to NetApp-backed Snapshot","",""
"2025-12-02T22:42:53.516Z","agnes_domino","Update NetApp-backed Snapshot Commit Message","",""
"2025-12-02T22:42:53.510Z","agnes_domino","Create NetApp-backed Snapshot","",""
"2025-12-02T16:04:03.689Z","agnes_domino","Download NetApp-backed Volume Files","CDISC01_SDTMBLIND",""
"2025-12-02T15:54:30.312Z","agnes_domino","Download NetApp-backed Volume Files","CDISC01_SDTMUNBLIND",""
"2025-12-02T15:52:07.478Z","agnes_domino","Download NetApp-backed Volume Files","CDISC01_CSR_DATA_DEV",""
"2025-12-02T15:49:44.318Z","agnes_domino","Download NetApp-backed Volume Files","CDISC01_CSR_DATA_PROD",""
"2025-12-02T15:47:59.415Z","agnes_domino","Download NetApp-backed Volume Files","CDISC01_CSR_OUTPUT_PROD",""
"2025-12-02T15:38:21.885Z","agnes_domino","Download NetApp-backed Volume Files","CDISC01_CSR_OUTPUT_DEV",""
"2025-12-02T15:32:34.711Z","agnes_domino","Download NetApp-backed Volume Files","MDR",""
"2025-12-02T15:32:24.635Z","agnes_domino","View Repo File","","CDISC01_CSR"
"2025-12-02T15:21:18.073Z","agnes_domino","View Repo File","","CDISC01_CSR"
"2025-12-02T15:05:26.522Z","agnes_domino","Download NetApp-backed Volume Files","MDR",""
"2025-12-02T15:04:39.457Z","agnes_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T23:41:23.324Z","ross_domino","Add Users To Organization","agnes_domino",""
"2025-12-01T23:40:00.683Z","agnes_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T23:38:17.156Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T23:38:10.271Z","ross_domino","Create Folder","","CDISC01_CSR"
"2025-12-01T23:38:05.401Z","ross_domino","Create Folder","","CDISC01_CSR"
"2025-12-01T23:37:59.517Z","ross_domino","Create Folder","","CDISC01_CSR"
"2025-12-01T23:36:52.814Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T23:36:17.401Z","ross_domino","Update Project Setting Event","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:36:14.929Z","ross_domino","Set Environment Variable","SNAPSHOT_TAG","CDISC01_CSR"
"2025-12-01T23:36:01.913Z","ross_domino","Set Environment Variable","SDTM_DATASET","CDISC01_CSR"
"2025-12-01T23:35:52.794Z","ross_domino","Set Environment Variable","SDTM_DATASET","CDISC01_CSR"
"2025-12-01T23:35:39.689Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_ReportingTeam",""
"2025-12-01T23:35:39.677Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:35:24.504Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_ReportingTeam",""
"2025-12-01T23:35:24.491Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:35:13.796Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_ReportingTeam",""
"2025-12-01T23:35:13.783Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:35:01.869Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_ReportingTeam",""
"2025-12-01T23:35:01.855Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:34:52.428Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_ReportingTeam",""
"2025-12-01T23:34:52.415Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:34:36.124Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_CSR_DATA_DEV","CDISC01_CSR"
"2025-12-01T23:34:32.528Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_CSR_DATA_PROD","CDISC01_CSR"
"2025-12-01T23:34:29.114Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_CSR_OUTPUT_PROD","CDISC01_CSR"
"2025-12-01T23:34:25.708Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_CSR_OUTPUT_DEV","CDISC01_CSR"
"2025-12-01T23:34:22.208Z","ross_domino","Add NetApp-backed Volume to Project","MDR","CDISC01_CSR"
"2025-12-01T23:34:18.057Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_SDTMUNBLIND","CDISC01_CSR"
"2025-12-01T23:34:08.702Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_SDTMBLIND","CDISC01_CSR"
"2025-12-01T23:34:00.286Z","ross_domino","Update Project Setting Event","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:32.176Z","ross_domino","Add Tags To Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:31.511Z","ross_domino","Add Tags To Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:30.836Z","ross_domino","Remove Tag From Project","L4 - CDISC01 Phase 1","CDISC01_CSR"
"2025-12-01T23:33:29.332Z","ross_domino","Add Tags To Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:28.823Z","ross_domino","Add Tags To Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:28.159Z","ross_domino","Add Tags To Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:24.683Z","ross_domino","Project stage changed","","CDISC01_CSR"
"2025-12-01T23:33:23.741Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T23:33:19.181Z","ross_domino","Update Project Setting Event","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:12.525Z","ross_domino","Change Project Environment","SAS Analytics Pro","CDISC01_CSR"
"2025-12-01T23:33:07.412Z","ross_domino","Create Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:33:07.400Z","ross_domino","Add Grant For Dataset","ross_domino","CDISC01_CSR"
"2025-12-01T23:33:07.393Z","ross_domino","Create Dataset","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:32:44.154Z","ross_domino","Add Tags To Project","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:32:43.570Z","ross_domino","Add Tags To Project","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:32:42.999Z","ross_domino","Add Tags To Project","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:32:42.142Z","ross_domino","Add Tags To Project","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:32:35.671Z","ross_domino","Update Project Setting Event","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:32:18.726Z","ross_domino","View Repo File","","CDISC01_SDTM"
"2025-12-01T23:32:15.354Z","ross_domino","Project stage changed","","CDISC01_SDTM"
"2025-12-01T23:32:04.624Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_DataManagement",""
"2025-12-01T23:32:04.610Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:31:56.042Z","ross_domino","Add Grant for NetApp-backed Volume","CDISC01_DataManagement",""
"2025-12-01T23:31:56.026Z","ross_domino","Remove Grant from NetApp-backed Volume","ross_domino",""
"2025-12-01T23:31:46.466Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_SDTMUNBLIND","CDISC01_SDTM"
"2025-12-01T23:31:41.113Z","ross_domino","Add NetApp-backed Volume to Project","CDISC01_SDTMBLIND","CDISC01_SDTM"
"2025-12-01T23:31:32.450Z","ross_domino","View Repo File","","CDISC01_SDTM"
"2025-12-01T23:31:29.030Z","ross_domino","Update Project Setting Event","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:31:18.943Z","ross_domino","Change Project Environment","SAS Analytics Pro","CDISC01_SDTM"
"2025-12-01T23:31:14.367Z","ross_domino","Create Project","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:31:14.357Z","ross_domino","Add Grant For Dataset","ross_domino","CDISC01_SDTM"
"2025-12-01T23:31:14.349Z","ross_domino","Create Dataset","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T23:30:52.219Z","ross_domino","Archive Project","test-anna-restricted","test-anna-restricted"
"2025-12-01T23:30:24.458Z","ross_domino","Archive Project","test-anna","test-anna"
"2025-12-01T23:29:18.857Z","ross_domino","Archive Project","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T23:29:01.563Z","ross_domino","Archive Project","CDISC01_SDTM","CDISC01_SDTM"
"2025-12-01T20:49:30.847Z","ross_domino","Update Feature Flag Globally","featureflags.domain.FeatureFlags$ShortLived$EnableReadWriteDatasets$",""
"2025-12-01T20:28:54.246Z","ross_domino","View Repo File","","Introduction_to_Domino"
"2025-12-01T20:28:52.358Z","ross_domino","Update Project Setting Event","Introduction_to_Domino","Introduction_to_Domino"
"2025-12-01T20:27:52.089Z","ross_domino","View Repo File","","Introduction_to_Domino"
"2025-12-01T20:27:47.776Z","ross_domino","Update Project Setting Event","Introduction_to_Domino","Introduction_to_Domino"
"2025-12-01T20:27:37.200Z","ross_domino","Delete a Workspace","ross_domino's vscode session","Introduction_to_Domino"
"2025-12-01T20:27:35.507Z","ross_domino","Delete a Workspace","ross_domino's SAS session","Introduction_to_Domino"
"2025-12-01T20:27:33.905Z","ross_domino","Delete a Workspace","ross_domino's JupyterLab session","Introduction_to_Domino"
"2025-12-01T20:23:19.499Z","ross_domino","Update Project Setting Event","test-anna-restricted-2","test-anna-restricted-2"
"2025-12-01T20:22:44.005Z","ross_domino","View Repo File","","test-anna-restricted-2"
"2025-12-01T20:22:42.481Z","ross_domino","Create Project","test-anna-restricted-2","test-anna-restricted-2"
"2025-12-01T20:22:42.470Z","ross_domino","Create Restricted Project","test-anna-restricted-2",""
"2025-12-01T20:22:15.996Z","ross_domino","View Repo File","","test-anna"
"2025-12-01T20:21:23.956Z","ross_domino","Update Project Setting Event","test-anna-restricted","test-anna-restricted"
"2025-12-01T20:21:12.865Z","ross_domino","View Repo File","","test-anna-restricted"
"2025-12-01T20:21:11.373Z","ross_domino","Create Project","test-anna-restricted","test-anna-restricted"
"2025-12-01T20:21:11.363Z","ross_domino","Create Restricted Project","test-anna-restricted",""
"2025-12-01T20:20:29.083Z","ross_domino","View Repo File","","test-anna"
"2025-12-01T20:20:25.101Z","ross_domino","Update Project Setting Event","test-anna","test-anna"
"2025-12-01T20:20:10Z","ross_domino","View Repo File","","test-anna"
"2025-12-01T20:20:07.296Z","ross_domino","Create Project","test-anna","test-anna"
"2025-12-01T20:17:13.164Z","ross_domino","View Repo File","","Introduction_to_Domino"
"2025-12-01T18:46:32.149Z","ross_domino","Update Project Setting Event","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:46:18.653Z","ross_domino","Delete a Workspace","Flows Dev","CDISC01_CSR"
"2025-12-01T18:46:16.467Z","ross_domino","Delete a Workspace","ross_domino's SAS session","CDISC01_CSR"
"2025-12-01T18:46:14.608Z","ross_domino","Delete a Workspace","ross_domino's vscode session","CDISC01_CSR"
"2025-12-01T18:45:54.486Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T18:45:47.289Z","ross_domino","View/Download Flows Output or Artifact","adae",""
"2025-12-01T18:45:47.038Z","ross_domino","View/Download Flows Output or Artifact","adae",""
"2025-12-01T18:44:38.292Z","ross_domino","Launch Job","Create QC T_AE_REL Report","CDISC01_CSR"
"2025-12-01T18:44:38.283Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:44:38.225Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:38.160Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:37.802Z","ross_domino","Launch Job","Create QC T_VSCAT Report","CDISC01_CSR"
"2025-12-01T18:44:37.795Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:44:37.715Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:37.658Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:33.032Z","ross_domino","Launch Job","Create T_VSCAT Report","CDISC01_CSR"
"2025-12-01T18:44:33.024Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:44:32.953Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:32.888Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:32.531Z","ross_domino","Launch Job","Create T_AE_REL Report","CDISC01_CSR"
"2025-12-01T18:44:32.524Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:44:32.406Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:32.333Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:44:10.148Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T18:43:56.488Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T18:43:34.368Z","ross_domino","Launch Job","Create ADVS Dataset","CDISC01_CSR"
"2025-12-01T18:43:34.361Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:34.300Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:33.984Z","ross_domino","Launch Job","Create ADMH Dataset","CDISC01_CSR"
"2025-12-01T18:43:33.977Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:33.900Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:33.525Z","ross_domino","Launch Job","Create ADLB Dataset","CDISC01_CSR"
"2025-12-01T18:43:33.518Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:33.389Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:33.033Z","ross_domino","Launch Job","Create T_POP Report","CDISC01_CSR"
"2025-12-01T18:43:33.026Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:32.948Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:32.891Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:32.561Z","ross_domino","Launch Job","Create ADCM Dataset","CDISC01_CSR"
"2025-12-01T18:43:32.551Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:32.472Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:32.132Z","ross_domino","Launch Job","Create ADAE Dataset","CDISC01_CSR"
"2025-12-01T18:43:32.123Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:32.011Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:27.835Z","ross_domino","Add Users To Organization","agnes_domino",""
"2025-12-01T18:43:24.102Z","ross_domino","Add Users To Organization","jim_domino",""
"2025-12-01T18:43:19.447Z","ross_domino","Add Users To Organization","jim_domino",""
"2025-12-01T18:43:05.608Z","ross_domino","Add Users To Organization","jim_domino",""
"2025-12-01T18:43:03.459Z","ross_domino","Launch Job","Create T_VSCAT Report","CDISC01_CSR"
"2025-12-01T18:43:03.451Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:03.375Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:03.193Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:02.878Z","ross_domino","Launch Job","Create T_AE_REL Report","CDISC01_CSR"
"2025-12-01T18:43:02.870Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:43:02.748Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:43:02.607Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:42:22.574Z","jim_domino","Create Project","quick-start","quick-start"
"2025-12-01T18:42:01.274Z","ross_domino","Launch Job","Create T_VSCAT Report","CDISC01_CSR"
"2025-12-01T18:42:01.267Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:42:01.153Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:42:01.085Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:41:32.550Z","ross_domino","Launch Job","Create T_AE_REL Report","CDISC01_CSR"
"2025-12-01T18:41:32.543Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:41:32.386Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:41:32.294Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:40:58.795Z","ross_domino","Stop a Workspace Session","ross_domino's vscode session","CDISC01_CSR"
"2025-12-01T18:40:49.336Z","ross_domino","Stop a Workspace Session","ross_domino's SAS session","CDISC01_CSR"
"2025-12-01T18:40:47.644Z","ross_domino","Stop a Workspace Session","Flows Dev","CDISC01_CSR"
"2025-12-01T18:40:02.872Z","ross_domino","Launch Job","Create ADSL Dataset","CDISC01_CSR"
"2025-12-01T18:40:02.866Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:40:02.737Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:39:32.556Z","ross_domino","View Repo File","","CDISC01_CSR"
"2025-12-01T18:38:39.021Z","ross_domino","Launch Job","Create QC ADLB Dataset","CDISC01_CSR"
"2025-12-01T18:38:39.014Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:38.953Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:38.869Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:38.516Z","ross_domino","Launch Job","Create QC ADCM Dataset","CDISC01_CSR"
"2025-12-01T18:38:38.508Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:38.446Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:38.390Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:38.004Z","ross_domino","Launch Job","Create QC ADAE Dataset","CDISC01_CSR"
"2025-12-01T18:38:37.996Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:37.936Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:37.800Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:37.419Z","ross_domino","Launch Job","Create QC T_POP Report","CDISC01_CSR"
"2025-12-01T18:38:37.407Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:37.346Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:37.268Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:36.913Z","ross_domino","Launch Job","Create QC ADVS Dataset","CDISC01_CSR"
"2025-12-01T18:38:36.906Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:36.846Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:36.723Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:36.370Z","ross_domino","Launch Job","Create QC ADMH Dataset","CDISC01_CSR"
"2025-12-01T18:38:36.360Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:36.300Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:36.082Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:35.679Z","ross_domino","Launch Job","Create ADVS Dataset","CDISC01_CSR"
"2025-12-01T18:38:35.672Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:35.595Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:35.540Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:35.185Z","ross_domino","Launch Job","Create ADMH Dataset","CDISC01_CSR"
"2025-12-01T18:38:35.179Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:35.119Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:35.059Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:34.717Z","ross_domino","Launch Job","Create ADLB Dataset","CDISC01_CSR"
"2025-12-01T18:38:34.709Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:34.649Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:34.592Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:34.273Z","ross_domino","Launch Job","Create ADCM Dataset","CDISC01_CSR"
"2025-12-01T18:38:34.265Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:34.205Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:34.126Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:33.775Z","ross_domino","Launch Job","Create T_POP Report","CDISC01_CSR"
"2025-12-01T18:38:33.768Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:33.696Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:33.639Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:33.310Z","ross_domino","Launch Job","Create ADAE Dataset","CDISC01_CSR"
"2025-12-01T18:38:33.303Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:33.184Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:33.126Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:07.937Z","ross_domino","Launch Job","Create QC ADLB Dataset","CDISC01_CSR"
"2025-12-01T18:38:07.928Z","ross_domino","Start Run","","CDISC01_CSR"
"2025-12-01T18:38:07.868Z","ross_domino","Mount NetApp-backed Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:07.814Z","ross_domino","Mount External Data Volumes to Execution","CDISC01_CSR","CDISC01_CSR"
"2025-12-01T18:38:07.420Z","ross_domino","Launch Job","Create QC ADCM Dataset","CDISC01_CSR"
"2025-12-01T18:38:07.413Z","ross_domino","Start Run","","CDISC01_CSR"
